graph,model,lambda,all_wrong_sure,all_correct_sure,mean_conf,frac_wrong
complete,PBRC,0.02,0.0,0.0,0.5961776294704151,0.4
complete,PBRC,0.02,0.0,0.0,0.6141581861788964,0.5
complete,PBRC,0.02,0.0,0.0,0.5941665099388413,0.65
complete,PBRC,0.02,0.0,0.0,0.5972245524781956,0.6
complete,PBRC,0.02,0.0,0.0,0.6045363525640688,0.7
complete,PBRC,0.02,0.0,0.0,0.637398920163554,0.45
complete,PBRC,0.02,0.0,0.0,0.5957553655986312,0.45
complete,PBRC,0.02,0.0,0.0,0.6109667614115866,0.4
complete,PBRC,0.02,0.0,0.0,0.6335212630640522,0.5
complete,PBRC,0.02,0.0,0.0,0.620801699383843,0.5
complete,PBRC,0.02,0.0,0.0,0.5899702868976793,0.45
complete,PBRC,0.02,0.0,0.0,0.6250858532664527,0.45
complete,PBRC,0.02,0.0,0.0,0.5792946437196598,0.35
complete,PBRC,0.02,0.0,0.0,0.5951025267439362,0.45
complete,PBRC,0.02,0.0,0.0,0.6087536996079459,0.55
complete,PBRC,0.02,0.0,0.0,0.6021393077710605,0.6
complete,PBRC,0.02,0.0,0.0,0.5819173462867389,0.4
complete,PBRC,0.02,0.0,0.0,0.5927353944432215,0.4
complete,PBRC,0.02,0.0,0.0,0.5964980920445507,0.5
complete,PBRC,0.02,0.0,0.0,0.6108387231948268,0.65
complete,PBRC,0.02,0.0,0.0,0.6237292091584064,0.4
complete,PBRC,0.02,0.0,0.0,0.6144171756907506,0.4
complete,PBRC,0.02,0.0,0.0,0.6088733573995737,0.5
complete,PBRC,0.02,0.0,0.0,0.579745394003593,0.65
complete,PBRC,0.02,0.0,0.0,0.589164987792459,0.55
complete,PBRC,0.02,0.0,0.0,0.5910993667637824,0.5
complete,PBRC,0.02,0.0,0.0,0.5911426286507162,0.65
complete,PBRC,0.02,0.0,0.0,0.6244778048691451,0.5
complete,PBRC,0.02,0.0,0.0,0.586811930108706,0.6
complete,PBRC,0.02,0.0,0.0,0.6367927009867046,0.5
complete,PBRC,0.02,0.0,0.0,0.5901345467839725,0.45
complete,PBRC,0.02,0.0,0.0,0.5907797991149191,0.65
complete,PBRC,0.02,0.0,0.0,0.6069233930094078,0.55
complete,PBRC,0.02,0.0,0.0,0.5956316880529465,0.45
complete,PBRC,0.02,0.0,0.0,0.6027569724339799,0.7
complete,PBRC,0.02,0.0,0.0,0.59631368885494,0.55
complete,PBRC,0.02,0.0,0.0,0.5865127665461569,0.55
complete,PBRC,0.02,0.0,0.0,0.6187690175436692,0.4
complete,PBRC,0.02,0.0,0.0,0.6039542736361951,0.7
complete,PBRC,0.02,0.0,0.0,0.5743468858549657,0.35
complete,PBRC,0.02,0.0,0.0,0.601516000823265,0.4
complete,PBRC,0.02,0.0,0.0,0.594799606736275,0.3
complete,PBRC,0.02,0.0,0.0,0.58958358686617,0.55
complete,PBRC,0.02,0.0,0.0,0.6007024481107648,0.35
complete,PBRC,0.02,0.0,0.0,0.6065356204203168,0.35
complete,PBRC,0.02,0.0,0.0,0.6006323561564872,0.5
complete,PBRC,0.02,0.0,0.0,0.633262516300845,0.4
complete,PBRC,0.02,0.0,0.0,0.5926068949742771,0.7
complete,PBRC,0.02,0.0,0.0,0.5981163185618756,0.45
complete,PBRC,0.02,0.0,0.0,0.6029210589992593,0.65
complete,PBRC,0.02,0.0,0.0,0.5777505338739619,0.4
complete,PBRC,0.02,0.0,0.0,0.5960859715100068,0.45
complete,PBRC,0.02,0.0,0.0,0.6288346436729,0.55
complete,PBRC,0.02,0.0,0.0,0.5847676696588456,0.55
complete,PBRC,0.02,0.0,0.0,0.6159443498297281,0.45
complete,PBRC,0.02,0.0,0.0,0.6141118463003055,0.5
complete,PBRC,0.02,0.0,0.0,0.5973683394740954,0.7
complete,PBRC,0.02,0.0,0.0,0.601259822059715,0.7
complete,PBRC,0.02,0.0,0.0,0.6249665922902112,0.5
complete,PBRC,0.02,0.0,0.0,0.570272268833737,0.45
complete,PBRC,0.02,0.0,0.0,0.6094182651276354,0.6
complete,PBRC,0.02,0.0,0.0,0.6162003048815241,0.5
complete,PBRC,0.02,0.0,0.0,0.6050489892950146,0.3
complete,PBRC,0.02,0.0,0.0,0.6056091045248237,0.7
complete,PBRC,0.02,0.0,0.0,0.5681044694522369,0.3
complete,PBRC,0.02,0.0,0.0,0.5922293054945078,0.5
complete,PBRC,0.02,0.0,0.0,0.5716667385714571,0.65
complete,PBRC,0.02,0.0,0.0,0.6075092952303448,0.5
complete,PBRC,0.02,0.0,0.0,0.5936403338337931,0.4
complete,PBRC,0.02,0.0,0.0,0.5970002726437446,0.65
complete,PBRC,0.02,0.0,0.0,0.600720135416464,0.55
complete,PBRC,0.02,0.0,0.0,0.6311126875296799,0.45
complete,PBRC,0.02,0.0,0.0,0.6215276998267618,0.3
complete,PBRC,0.02,0.0,0.0,0.5968605734377782,0.35
complete,PBRC,0.02,0.0,0.0,0.5914413543291592,0.65
complete,PBRC,0.02,0.0,0.0,0.5817230731530413,0.35
complete,PBRC,0.02,0.0,0.0,0.602053914095887,0.55
complete,PBRC,0.02,0.0,0.0,0.5777687077823994,0.6
complete,PBRC,0.02,0.0,0.0,0.5978324722653013,0.5
complete,PBRC,0.02,0.0,0.0,0.6011547709785767,0.5
complete,PBRC,0.02,0.0,0.0,0.5899418229163254,0.5
complete,PBRC,0.02,0.0,0.0,0.5946474723667864,0.55
complete,PBRC,0.02,0.0,0.0,0.6008281726447573,0.6
complete,PBRC,0.02,0.0,0.0,0.6001224306740642,0.5
complete,PBRC,0.02,0.0,0.0,0.5744637012264409,0.3
complete,PBRC,0.02,0.0,0.0,0.6146673417125206,0.45
complete,PBRC,0.02,0.0,0.0,0.6402197608813333,0.7
complete,PBRC,0.02,0.0,0.0,0.5987080334406956,0.4
complete,PBRC,0.02,0.0,0.0,0.5843789609371453,0.5
complete,PBRC,0.02,0.0,0.0,0.6084958247978558,0.65
complete,PBRC,0.02,0.0,0.0,0.617859056001694,0.55
complete,PBRC,0.02,0.0,0.0,0.6373388290076052,0.5
complete,PBRC,0.02,0.0,0.0,0.5955630877409571,0.45
complete,PBRC,0.02,0.0,0.0,0.5773945533779429,0.35
complete,PBRC,0.02,0.0,0.0,0.5996978624386273,0.5
complete,PBRC,0.02,0.0,0.0,0.5839493028931022,0.2
complete,PBRC,0.02,0.0,0.0,0.5755041848565546,0.25
complete,PBRC,0.02,0.0,0.0,0.5867422520316328,0.35
complete,PBRC,0.02,0.0,0.0,0.6004564867215761,0.5
complete,PBRC,0.02,0.0,0.0,0.6035625290004664,0.45
complete,PBRC,0.02,0.0,0.0,0.5801464264375995,0.65
complete,PBRC,0.02,0.0,0.0,0.6238783072324758,0.35
complete,PBRC,0.02,0.0,0.0,0.6097767288976346,0.45
complete,PBRC,0.02,0.0,0.0,0.6097025231263785,0.3
complete,PBRC,0.02,0.0,0.0,0.5896120005946848,0.6
complete,PBRC,0.02,0.0,0.0,0.5996927154115562,0.5
complete,PBRC,0.02,0.0,0.0,0.6228391343948945,0.4
complete,PBRC,0.02,0.0,0.0,0.5950071705195176,0.45
complete,PBRC,0.02,0.0,0.0,0.5764642230066738,0.55
complete,PBRC,0.02,0.0,0.0,0.5863369093828672,0.45
complete,PBRC,0.02,0.0,0.0,0.5866966604866002,0.4
complete,PBRC,0.02,0.0,0.0,0.5640167161666036,0.55
complete,PBRC,0.02,0.0,0.0,0.5989405008722137,0.4
complete,PBRC,0.02,0.0,0.0,0.6009056894643838,0.45
complete,PBRC,0.02,0.0,0.0,0.6020932374047677,0.4
complete,PBRC,0.02,0.0,0.0,0.5861814119165564,0.45
complete,PBRC,0.02,0.0,0.0,0.5770586330800953,0.6
complete,PBRC,0.02,0.0,0.0,0.5852600782778319,0.25
complete,PBRC,0.02,0.0,0.0,0.5806434927068846,0.5
complete,PBRC,0.02,0.0,0.0,0.6326391517570904,0.5
complete,PBRC,0.02,0.0,0.0,0.6083668564407769,0.65
complete,PBRC,0.02,0.0,0.0,0.6100561631032763,0.35
complete,PBRC,0.02,0.0,0.0,0.6025745094083557,0.6
complete,PBRC,0.02,0.0,0.0,0.6016176685259947,0.55
complete,PBRC,0.02,0.0,0.0,0.5806525328433862,0.35
complete,PBRC,0.02,0.0,0.0,0.6414811348695895,0.35
complete,PBRC,0.02,0.0,0.0,0.5911177708244448,0.6
complete,PBRC,0.02,0.0,0.0,0.6194709004199386,0.45
complete,PBRC,0.02,0.0,0.0,0.5835996096458848,0.5
complete,PBRC,0.02,0.0,0.0,0.5945231720537594,0.5
complete,PBRC,0.02,0.0,0.0,0.6256927367511339,0.5
complete,PBRC,0.02,0.0,0.0,0.6022964239396839,0.45
complete,PBRC,0.02,0.0,0.0,0.6169067034543466,0.4
complete,PBRC,0.02,0.0,0.0,0.5999067615855436,0.65
complete,PBRC,0.02,0.0,0.0,0.6086999364333968,0.5
complete,PBRC,0.02,0.0,0.0,0.5904878753191551,0.6
complete,PBRC,0.02,0.0,0.0,0.5853684948503829,0.7
complete,PBRC,0.02,0.0,0.0,0.5889482623354619,0.35
complete,PBRC,0.02,0.0,0.0,0.6228153007133657,0.5
complete,PBRC,0.02,0.0,0.0,0.5869360941367138,0.45
complete,PBRC,0.02,0.0,0.0,0.5890056303999165,0.5
complete,PBRC,0.02,0.0,0.0,0.6182151872871935,0.55
complete,PBRC,0.02,0.0,0.0,0.5964328507859514,0.45
complete,PBRC,0.02,0.0,0.0,0.6048599567796927,0.6
complete,PBRC,0.02,0.0,0.0,0.6055342851790917,0.6
complete,PBRC,0.02,0.0,0.0,0.6132505041616175,0.5
complete,PBRC,0.02,0.0,0.0,0.582913434538656,0.7
complete,PBRC,0.02,0.0,0.0,0.5951935640461206,0.35
complete,PBRC,0.02,0.0,0.0,0.6260826604835606,0.45
complete,PBRC,0.02,0.0,0.0,0.5943020903777827,0.6
complete,PBRC,0.02,0.0,0.0,0.62234333339109,0.6
complete,PBRC,0.02,0.0,0.0,0.5941405490656751,0.45
complete,PBRC,0.02,0.0,0.0,0.6290656819875823,0.6
complete,PBRC,0.02,0.0,0.0,0.6054113675419768,0.5
complete,PBRC,0.02,0.0,0.0,0.582323500212488,0.6
complete,PBRC,0.02,0.0,0.0,0.6149270078789225,0.55
complete,PBRC,0.02,0.0,0.0,0.5716336715621227,0.45
complete,PBRC,0.02,0.0,0.0,0.5974951853361905,0.45
complete,PBRC,0.02,0.0,0.0,0.5686708120338371,0.4
complete,PBRC,0.02,0.0,0.0,0.5949410498161327,0.65
complete,PBRC,0.02,0.0,0.0,0.6425041132766722,0.55
complete,PBRC,0.02,0.0,0.0,0.6080833666256928,0.4
complete,PBRC,0.02,0.0,0.0,0.5903218493706426,0.3
complete,PBRC,0.02,0.0,0.0,0.5983442751488143,0.45
complete,PBRC,0.02,0.0,0.0,0.618856057285428,0.5
complete,PBRC,0.02,0.0,0.0,0.5594145405693485,0.45
complete,PBRC,0.02,0.0,0.0,0.6174841372884783,0.55
complete,PBRC,0.02,0.0,0.0,0.5724249920394764,0.6
complete,PBRC,0.02,0.0,0.0,0.5905029304401286,0.5
complete,PBRC,0.02,0.0,0.0,0.6078790420597404,0.15
complete,PBRC,0.02,0.0,0.0,0.591599703795932,0.3
complete,PBRC,0.02,0.0,0.0,0.5945487573006327,0.5
complete,PBRC,0.02,0.0,0.0,0.6316459458122582,0.6
complete,PBRC,0.02,0.0,0.0,0.6156940608081996,0.45
complete,PBRC,0.02,0.0,0.0,0.5881044837115288,0.35
complete,PBRC,0.02,0.0,0.0,0.578941620426399,0.5
complete,PBRC,0.02,0.0,0.0,0.5911757242750197,0.35
complete,PBRC,0.02,0.0,0.0,0.5935665296059442,0.35
complete,PBRC,0.02,0.0,0.0,0.5941050528841247,0.2
complete,PBRC,0.02,0.0,0.0,0.6031136232700609,0.5
complete,PBRC,0.02,0.0,0.0,0.6202920932080012,0.45
complete,PBRC,0.02,0.0,0.0,0.6008946908640513,0.7
complete,PBRC,0.02,0.0,0.0,0.5791001558581333,0.65
complete,PBRC,0.02,0.0,0.0,0.5933177562750441,0.45
complete,PBRC,0.02,0.0,0.0,0.633225290655676,0.45
complete,PBRC,0.02,0.0,0.0,0.614590076753177,0.35
complete,PBRC,0.02,0.0,0.0,0.5591822888320708,0.65
complete,PBRC,0.02,0.0,0.0,0.5757040533359055,0.55
complete,PBRC,0.02,0.0,0.0,0.597894466876021,0.45
complete,PBRC,0.02,0.0,0.0,0.6143494657307654,0.6
complete,PBRC,0.02,0.0,0.0,0.6168598162969445,0.55
complete,PBRC,0.02,0.0,0.0,0.6177160234378273,0.5
complete,PBRC,0.02,0.0,0.0,0.6058727251530065,0.65
complete,PBRC,0.02,0.0,0.0,0.6224776156072326,0.55
complete,PBRC,0.02,0.0,0.0,0.600286109935768,0.45
complete,PBRC,0.02,0.0,0.0,0.625154950398892,0.4
complete,PBRC,0.02,0.0,0.0,0.5947851410130005,0.55
complete,PBRC,0.02,0.0,0.0,0.5983718571550475,0.45
complete,PBRC,0.02,0.0,0.0,0.5928478959572109,0.5
complete,PBRC,0.02,0.0,0.0,0.5869929128879744,0.6
complete,PBRC,0.02,0.0,0.0,0.5882721367791393,0.45
complete,PBRC,0.02,0.0,0.0,0.6141816311141346,0.55
complete,PBRC,0.02,0.0,0.0,0.6309779886796151,0.7
complete,PBRC,0.02,0.0,0.0,0.6018577608151793,0.45
complete,PBRC,0.02,0.0,0.0,0.5857477188442823,0.5
complete,PBRC,0.02,0.0,0.0,0.6171503797389204,0.5
complete,PBRC,0.02,0.0,0.0,0.6186625458037156,0.5
complete,PBRC,0.02,0.0,0.0,0.6082149743031527,0.6
complete,PBRC,0.02,0.0,0.0,0.5901559646225466,0.65
complete,PBRC,0.02,0.0,0.0,0.5924724397410953,0.35
complete,PBRC,0.02,0.0,0.0,0.5749341923810107,0.5
complete,PBRC,0.02,0.0,0.0,0.6025096529151598,0.55
complete,PBRC,0.02,0.0,0.0,0.6066022326436222,0.35
complete,PBRC,0.02,0.0,0.0,0.612375432137201,0.25
complete,PBRC,0.02,0.0,0.0,0.5970604991142441,0.5
complete,PBRC,0.02,0.0,0.0,0.5761224007087784,0.5
complete,PBRC,0.02,0.0,0.0,0.5765176153818199,0.35
complete,PBRC,0.02,0.0,0.0,0.6071986822163649,0.7
complete,PBRC,0.02,0.0,0.0,0.593924743862865,0.35
complete,PBRC,0.02,0.0,0.0,0.5887732231543511,0.75
complete,PBRC,0.02,0.0,0.0,0.6228073267451979,0.75
complete,PBRC,0.02,0.0,0.0,0.6071792627703687,0.6
complete,PBRC,0.02,0.0,0.0,0.6179071990369147,0.4
complete,PBRC,0.02,0.0,0.0,0.6175854717451517,0.35
complete,PBRC,0.02,0.0,0.0,0.5869929166167626,0.4
ring,PBRC,0.05,0.0,0.0,0.583979651154827,0.4
ring,PBRC,0.05,0.0,0.0,0.5752929030724598,0.4
ring,PBRC,0.05,0.0,0.0,0.5474436174618293,0.3
ring,PBRC,0.05,0.0,0.0,0.5686281354333038,0.5
ring,PBRC,0.05,0.0,0.0,0.5615292802893925,0.55
ring,PBRC,0.05,0.0,0.0,0.5899354539067276,0.5
ring,PBRC,0.05,0.0,0.0,0.564624473470298,0.35
ring,PBRC,0.05,0.0,0.0,0.5819541161879696,0.5
ring,PBRC,0.05,0.0,0.0,0.5656731750817953,0.4
ring,PBRC,0.05,0.0,0.0,0.5671423989634858,0.3
ring,PBRC,0.05,0.0,0.0,0.5783009824651094,0.45
ring,PBRC,0.05,0.0,0.0,0.5808340464348356,0.55
ring,PBRC,0.05,0.0,0.0,0.5636041033419638,0.4
ring,PBRC,0.05,0.0,0.0,0.5730635006262557,0.5
ring,PBRC,0.05,0.0,0.0,0.5808235221728129,0.65
ring,PBRC,0.05,0.0,0.0,0.5664467888358218,0.55
ring,PBRC,0.05,0.0,0.0,0.5891131743499348,0.35
ring,PBRC,0.05,0.0,0.0,0.5605802374788211,0.45
ring,PBRC,0.05,0.0,0.0,0.5829958069207264,0.45
ring,PBRC,0.05,0.0,0.0,0.5960646404683778,0.45
ring,PBRC,0.05,0.0,0.0,0.5675832111371351,0.4
ring,PBRC,0.05,0.0,0.0,0.5800773420065729,0.45
ring,PBRC,0.05,0.0,0.0,0.5709099373082902,0.55
ring,PBRC,0.05,0.0,0.0,0.5696143528408032,0.5
ring,PBRC,0.05,0.0,0.0,0.5737429621666112,0.65
ring,PBRC,0.05,0.0,0.0,0.5808332762708839,0.6
ring,PBRC,0.05,0.0,0.0,0.5677227716720292,0.6
ring,PBRC,0.05,0.0,0.0,0.5841342998426493,0.55
ring,PBRC,0.05,0.0,0.0,0.5953601018635192,0.45
ring,PBRC,0.05,0.0,0.0,0.5749172184757271,0.3
ring,PBRC,0.05,0.0,0.0,0.6027690213483662,0.5
ring,PBRC,0.05,0.0,0.0,0.573924211703714,0.45
ring,PBRC,0.05,0.0,0.0,0.5791824281642178,0.55
ring,PBRC,0.05,0.0,0.0,0.5615431217641424,0.6
ring,PBRC,0.05,0.0,0.0,0.554006279846626,0.45
ring,PBRC,0.05,0.0,0.0,0.5961236171756237,0.55
ring,PBRC,0.05,0.0,0.0,0.5793507987928618,0.45
ring,PBRC,0.05,0.0,0.0,0.6070064499423311,0.5
ring,PBRC,0.05,0.0,0.0,0.5608375791597054,0.5
ring,PBRC,0.05,0.0,0.0,0.608612303681844,0.3
ring,PBRC,0.05,0.0,0.0,0.5700235759346288,0.3
ring,PBRC,0.05,0.0,0.0,0.5621213641130942,0.5
ring,PBRC,0.05,0.0,0.0,0.5887693809935216,0.7
ring,PBRC,0.05,0.0,0.0,0.5664171771000206,0.35
ring,PBRC,0.05,0.0,0.0,0.5691667487081024,0.55
ring,PBRC,0.05,0.0,0.0,0.5770731467407517,0.55
ring,PBRC,0.05,0.0,0.0,0.5755190428587428,0.4
ring,PBRC,0.05,0.0,0.0,0.5776041281527537,0.45
ring,PBRC,0.05,0.0,0.0,0.5747888254023821,0.4
ring,PBRC,0.05,0.0,0.0,0.5826679054696001,0.65
ring,PBRC,0.05,0.0,0.0,0.5733599497340252,0.5
ring,PBRC,0.05,0.0,0.0,0.5818157988227368,0.6
ring,PBRC,0.05,0.0,0.0,0.5768857553240434,0.55
ring,PBRC,0.05,0.0,0.0,0.5840325331827061,0.55
ring,PBRC,0.05,0.0,0.0,0.5606513707457814,0.6
ring,PBRC,0.05,0.0,0.0,0.574637355510164,0.4
ring,PBRC,0.05,0.0,0.0,0.5787941999804318,0.45
ring,PBRC,0.05,0.0,0.0,0.5896914444583563,0.5
ring,PBRC,0.05,0.0,0.0,0.5739688941369523,0.45
ring,PBRC,0.05,0.0,0.0,0.5770481683412771,0.35
ring,PBRC,0.05,0.0,0.0,0.5625254675225085,0.4
ring,PBRC,0.05,0.0,0.0,0.558329124125943,0.65
ring,PBRC,0.05,0.0,0.0,0.5557575565746609,0.5
ring,PBRC,0.05,0.0,0.0,0.577133748141905,0.4
ring,PBRC,0.05,0.0,0.0,0.5874952868255762,0.35
ring,PBRC,0.05,0.0,0.0,0.5753222974828256,0.65
ring,PBRC,0.05,0.0,0.0,0.5714871506383484,0.45
ring,PBRC,0.05,0.0,0.0,0.578749403358317,0.5
ring,PBRC,0.05,0.0,0.0,0.581933595146389,0.7
ring,PBRC,0.05,0.0,0.0,0.5596862947412972,0.55
ring,PBRC,0.05,0.0,0.0,0.5702868137128803,0.5
ring,PBRC,0.05,0.0,0.0,0.5647449626902568,0.65
ring,PBRC,0.05,0.0,0.0,0.5799833831589394,0.6
ring,PBRC,0.05,0.0,0.0,0.5881792692174568,0.6
ring,PBRC,0.05,0.0,0.0,0.5803893712178928,0.5
ring,PBRC,0.05,0.0,0.0,0.5728675182033618,0.55
ring,PBRC,0.05,0.0,0.0,0.5696953873435661,0.7
ring,PBRC,0.05,0.0,0.0,0.5744192571552625,0.45
ring,PBRC,0.05,0.0,0.0,0.5710127678501065,0.4
ring,PBRC,0.05,0.0,0.0,0.5655345723855324,0.7
ring,PBRC,0.05,0.0,0.0,0.586874468842612,0.4
ring,PBRC,0.05,0.0,0.0,0.5766302972679871,0.45
ring,PBRC,0.05,0.0,0.0,0.5795348478595308,0.5
ring,PBRC,0.05,0.0,0.0,0.560846234334997,0.45
ring,PBRC,0.05,0.0,0.0,0.5771913418862702,0.6
ring,PBRC,0.05,0.0,0.0,0.5598479457507528,0.45
ring,PBRC,0.05,0.0,0.0,0.5959442544848278,0.65
ring,PBRC,0.05,0.0,0.0,0.5739653840492094,0.45
ring,PBRC,0.05,0.0,0.0,0.573593842892729,0.65
ring,PBRC,0.05,0.0,0.0,0.568418501535428,0.5
ring,PBRC,0.05,0.0,0.0,0.5750151212181163,0.5
ring,PBRC,0.05,0.0,0.0,0.5902122625087403,0.55
ring,PBRC,0.05,0.0,0.0,0.5793003172744299,0.7
ring,PBRC,0.05,0.0,0.0,0.578066986733789,0.6
ring,PBRC,0.05,0.0,0.0,0.5585603569811001,0.55
ring,PBRC,0.05,0.0,0.0,0.5645826602545068,0.55
ring,PBRC,0.05,0.0,0.0,0.5764293272765458,0.55
ring,PBRC,0.05,0.0,0.0,0.577690626662225,0.45
ring,PBRC,0.05,0.0,0.0,0.5649830654288034,0.65
ring,PBRC,0.05,0.0,0.0,0.5672569479854478,0.45
ring,PBRC,0.05,0.0,0.0,0.5685949529579679,0.6
ring,PBRC,0.05,0.0,0.0,0.5692559537035282,0.55
ring,PBRC,0.05,0.0,0.0,0.5759928075155039,0.55
ring,PBRC,0.05,0.0,0.0,0.5780187261285696,0.5
ring,PBRC,0.05,0.0,0.0,0.5906540541610936,0.65
ring,PBRC,0.05,0.0,0.0,0.5777898417967087,0.35
ring,PBRC,0.05,0.0,0.0,0.5584975678689494,0.65
ring,PBRC,0.05,0.0,0.0,0.5648781400893734,0.45
ring,PBRC,0.05,0.0,0.0,0.5913478189420627,0.65
ring,PBRC,0.05,0.0,0.0,0.5771748297060728,0.4
ring,PBRC,0.05,0.0,0.0,0.5679041901415064,0.5
ring,PBRC,0.05,0.0,0.0,0.5804759285615727,0.35
ring,PBRC,0.05,0.0,0.0,0.5722295843462872,0.65
ring,PBRC,0.05,0.0,0.0,0.5710802764305247,0.5
ring,PBRC,0.05,0.0,0.0,0.5603507377742389,0.5
ring,PBRC,0.05,0.0,0.0,0.5873184076449317,0.4
ring,PBRC,0.05,0.0,0.0,0.5739242070136245,0.45
ring,PBRC,0.05,0.0,0.0,0.5782225219804121,0.4
ring,PBRC,0.05,0.0,0.0,0.5633898869139559,0.5
ring,PBRC,0.05,0.0,0.0,0.596378722488072,0.45
ring,PBRC,0.05,0.0,0.0,0.5858714122140587,0.55
ring,PBRC,0.05,0.0,0.0,0.5826483440009464,0.45
ring,PBRC,0.05,0.0,0.0,0.5897978757386904,0.35
ring,PBRC,0.05,0.0,0.0,0.5638313885784345,0.55
ring,PBRC,0.05,0.0,0.0,0.5881860613656149,0.6
ring,PBRC,0.05,0.0,0.0,0.5778924134060363,0.55
ring,PBRC,0.05,0.0,0.0,0.5746724636261471,0.35
ring,PBRC,0.05,0.0,0.0,0.5711212913139666,0.65
ring,PBRC,0.05,0.0,0.0,0.5515274485004513,0.45
ring,PBRC,0.05,0.0,0.0,0.5604965067253053,0.5
ring,PBRC,0.05,0.0,0.0,0.5729112312422499,0.45
ring,PBRC,0.05,0.0,0.0,0.5657644127639359,0.5
ring,PBRC,0.05,0.0,0.0,0.5783782423346937,0.65
ring,PBRC,0.05,0.0,0.0,0.5824442330196625,0.4
ring,PBRC,0.05,0.0,0.0,0.565815123169127,0.4
ring,PBRC,0.05,0.0,0.0,0.5965967828427245,0.5
ring,PBRC,0.05,0.0,0.0,0.5766738960373391,0.55
ring,PBRC,0.05,0.0,0.0,0.5590271047598444,0.3
ring,PBRC,0.05,0.0,0.0,0.571448273787918,0.4
ring,PBRC,0.05,0.0,0.0,0.558041980157119,0.5
ring,PBRC,0.05,0.0,0.0,0.5709927846339822,0.55
ring,PBRC,0.05,0.0,0.0,0.5836037072019227,0.7
ring,PBRC,0.05,0.0,0.0,0.5749371559914017,0.3
ring,PBRC,0.05,0.0,0.0,0.5610054710027825,0.35
ring,PBRC,0.05,0.0,0.0,0.5838604551405364,0.75
ring,PBRC,0.05,0.0,0.0,0.5652048325823164,0.6
ring,PBRC,0.05,0.0,0.0,0.5610938876599698,0.55
ring,PBRC,0.05,0.0,0.0,0.57384706839346,0.6
ring,PBRC,0.05,0.0,0.0,0.5697027702766241,0.55
ring,PBRC,0.05,0.0,0.0,0.5645959246327784,0.55
ring,PBRC,0.05,0.0,0.0,0.6101701103985869,0.55
ring,PBRC,0.05,0.0,0.0,0.5726476739296651,0.6
ring,PBRC,0.05,0.0,0.0,0.5837330194928664,0.45
ring,PBRC,0.05,0.0,0.0,0.5613004816130023,0.45
ring,PBRC,0.05,0.0,0.0,0.5730740296233406,0.3
ring,PBRC,0.05,0.0,0.0,0.5739022418685825,0.45
ring,PBRC,0.05,0.0,0.0,0.5779893145998322,0.45
ring,PBRC,0.05,0.0,0.0,0.5632371609548122,0.5
ring,PBRC,0.05,0.0,0.0,0.5499720730584323,0.35
ring,PBRC,0.05,0.0,0.0,0.5750569584280314,0.6
ring,PBRC,0.05,0.0,0.0,0.5770833682585085,0.4
ring,PBRC,0.05,0.0,0.0,0.583977205171935,0.55
ring,PBRC,0.05,0.0,0.0,0.5769611520896529,0.5
ring,PBRC,0.05,0.0,0.0,0.5771449375323827,0.5
ring,PBRC,0.05,0.0,0.0,0.5762372440415273,0.65
ring,PBRC,0.05,0.0,0.0,0.5663028874850501,0.6
ring,PBRC,0.05,0.0,0.0,0.5501307565855098,0.65
ring,PBRC,0.05,0.0,0.0,0.5862003852085482,0.65
ring,PBRC,0.05,0.0,0.0,0.594782721695285,0.4
ring,PBRC,0.05,0.0,0.0,0.5775509146189,0.45
ring,PBRC,0.05,0.0,0.0,0.5712136089761611,0.6
ring,PBRC,0.05,0.0,0.0,0.5702631330161212,0.5
ring,PBRC,0.05,0.0,0.0,0.5651869229605001,0.4
ring,PBRC,0.05,0.0,0.0,0.55413710843031,0.55
ring,PBRC,0.05,0.0,0.0,0.5672788946793991,0.65
ring,PBRC,0.05,0.0,0.0,0.5727859373728112,0.15
ring,PBRC,0.05,0.0,0.0,0.5726809106248262,0.4
ring,PBRC,0.05,0.0,0.0,0.5733662085775901,0.5
ring,PBRC,0.05,0.0,0.0,0.5591926919593233,0.4
ring,PBRC,0.05,0.0,0.0,0.5485128071500317,0.6
ring,PBRC,0.05,0.0,0.0,0.5610946072201212,0.4
ring,PBRC,0.05,0.0,0.0,0.5952967022519523,0.5
ring,PBRC,0.05,0.0,0.0,0.5712307334805027,0.6
ring,PBRC,0.05,0.0,0.0,0.5656966013448755,0.7
ring,PBRC,0.05,0.0,0.0,0.5963100790836493,0.55
ring,PBRC,0.05,0.0,0.0,0.5617446952951738,0.45
ring,PBRC,0.05,0.0,0.0,0.553097222993815,0.65
ring,PBRC,0.05,0.0,0.0,0.5728790679103831,0.5
ring,PBRC,0.05,0.0,0.0,0.5887275256910863,0.1
ring,PBRC,0.05,0.0,0.0,0.5816630955711317,0.45
ring,PBRC,0.05,0.0,0.0,0.567032126102571,0.35
ring,PBRC,0.05,0.0,0.0,0.5942019465643472,0.45
ring,PBRC,0.05,0.0,0.0,0.5938608564852673,0.6
ring,PBRC,0.05,0.0,0.0,0.5948028630510769,0.5
ring,PBRC,0.05,0.0,0.0,0.5989952942130473,0.6
ring,PBRC,0.05,0.0,0.0,0.5821065391010086,0.6
ring,PBRC,0.05,0.0,0.0,0.5481289379681058,0.5
ring,PBRC,0.05,0.0,0.0,0.5608611795220242,0.4
ring,PBRC,0.05,0.0,0.0,0.5701259580288661,0.25
