graph,model,all_wrong_sure,all_correct_sure,mean_conf,frac_wrong
ring,baseline,0.0,0.0,0.9715830930835135,0.6
ring,PBRC (social-only fallback),0.0,0.0,0.5399271702767088,0.45
ring,baseline,0.0,0.0,0.9962565311379995,0.55
ring,PBRC (social-only fallback),0.0,0.0,0.5348030476720043,0.45
ring,baseline,0.0,0.0,0.9792616854089008,0.65
ring,PBRC (social-only fallback),0.0,0.0,0.547874271786107,0.5
ring,baseline,0.0,0.0,0.9889042053337059,0.6
ring,PBRC (social-only fallback),0.0,0.0,0.5348490983617387,0.55
ring,baseline,0.0,0.0,0.9799053550613896,0.6
ring,PBRC (social-only fallback),0.0,0.0,0.5419389494910145,0.5
ring,baseline,0.0,0.0,0.9979488200522916,0.5
ring,PBRC (social-only fallback),0.0,0.0,0.5422479216574247,0.55
ring,baseline,0.0,0.0,0.9998813493543623,0.75
ring,PBRC (social-only fallback),0.0,0.0,0.551507283965796,0.6
ring,baseline,0.0,0.0,0.9901780801745506,0.45
ring,PBRC (social-only fallback),0.0,0.0,0.5361789989154746,0.5
ring,baseline,0.0,0.0,0.9624969486296167,0.5
ring,PBRC (social-only fallback),0.0,0.0,0.537631027241545,0.55
ring,baseline,0.0,0.0,0.9947140186657254,0.8
ring,PBRC (social-only fallback),0.0,0.0,0.5414390399571862,0.6
ring,baseline,0.0,0.0,0.9966242180632084,0.5
ring,PBRC (social-only fallback),0.0,0.0,0.5512580667528592,0.55
ring,baseline,0.0,0.0,0.9857574152994554,0.75
ring,PBRC (social-only fallback),0.0,0.0,0.5378994847294645,0.65
ring,baseline,0.0,0.0,0.9958021291829722,0.65
ring,PBRC (social-only fallback),0.0,0.0,0.5306539112811303,0.55
ring,baseline,0.0,0.0,0.9989534985695151,0.2
ring,PBRC (social-only fallback),0.0,0.0,0.5500102127427773,0.35
ring,baseline,0.0,0.0,0.988898623885983,0.65
ring,PBRC (social-only fallback),0.0,0.0,0.550747839576019,0.6
ring,baseline,0.0,0.0,0.999699852379907,0.4
ring,PBRC (social-only fallback),0.0,0.0,0.5466030234038777,0.55
ring,baseline,0.0,0.0,0.9769667252149119,0.45
ring,PBRC (social-only fallback),0.0,0.0,0.5374138813247339,0.55
ring,baseline,0.0,0.0,0.9936052582423702,0.45
ring,PBRC (social-only fallback),0.0,0.0,0.5407827003471111,0.55
ring,baseline,0.0,0.0,0.962065187679307,0.55
ring,PBRC (social-only fallback),0.0,0.0,0.538112074049364,0.65
ring,baseline,0.0,0.0,0.9722561748770137,0.6
ring,PBRC (social-only fallback),0.0,0.0,0.5482663303121638,0.5
ring,baseline,0.0,0.0,0.9778432866550464,0.5
ring,PBRC (social-only fallback),0.0,0.0,0.5413381148804041,0.55
ring,baseline,0.0,0.0,0.9938291636203239,0.7
ring,PBRC (social-only fallback),0.0,0.0,0.5377455624896582,0.6
ring,baseline,0.0,0.0,0.9998646010320262,0.9
ring,PBRC (social-only fallback),0.0,0.0,0.5419952712411472,0.7
ring,baseline,0.0,0.0,0.9681739613678557,0.55
ring,PBRC (social-only fallback),0.0,0.0,0.5284083365585374,0.6
ring,baseline,0.0,0.0,0.9464624695775656,0.45
ring,PBRC (social-only fallback),0.0,0.0,0.5450862450524423,0.55
ring,baseline,0.0,0.0,0.9813242143265685,0.35
ring,PBRC (social-only fallback),0.0,0.0,0.5385517348657378,0.55
ring,baseline,0.0,0.0,0.9877695189465834,0.1
ring,PBRC (social-only fallback),0.0,0.0,0.5390592524070867,0.3
ring,baseline,0.0,0.0,0.9998732690801138,0.2
ring,PBRC (social-only fallback),0.0,0.0,0.5426051648159911,0.3
ring,baseline,0.0,0.0,0.9984658613615134,0.45
ring,PBRC (social-only fallback),0.0,0.0,0.5448761715610647,0.45
ring,baseline,0.0,0.0,0.9591431299737021,0.7
ring,PBRC (social-only fallback),0.0,0.0,0.5424683174802902,0.55
ring,baseline,0.0,1.0,0.9999999999990002,0.0
ring,PBRC (social-only fallback),0.0,0.0,0.5342699866442641,0.1
ring,baseline,0.0,0.0,0.944458523449249,0.75
ring,PBRC (social-only fallback),0.0,0.0,0.5423686267339812,0.7
ring,baseline,0.0,0.0,0.992722862148786,0.6
ring,PBRC (social-only fallback),0.0,0.0,0.5365631146146322,0.5
ring,baseline,0.0,0.0,0.9991674397521427,0.8
ring,PBRC (social-only fallback),0.0,0.0,0.5525455836149203,0.65
ring,baseline,0.0,0.0,0.9896597953407102,0.45
ring,PBRC (social-only fallback),0.0,0.0,0.5501753278610305,0.55
ring,baseline,0.0,0.0,0.9990627707493545,0.75
ring,PBRC (social-only fallback),0.0,0.0,0.5431617610846838,0.7
ring,baseline,0.0,0.0,0.9952425540525874,0.8
ring,PBRC (social-only fallback),0.0,0.0,0.5529626223566085,0.65
ring,baseline,0.0,0.0,0.9879834512333832,0.15
ring,PBRC (social-only fallback),0.0,0.0,0.5495308730000691,0.4
ring,baseline,0.0,0.0,0.9971410129616137,0.2
ring,PBRC (social-only fallback),0.0,0.0,0.5347323852820918,0.3
ring,baseline,0.0,0.0,0.9970158425254887,0.15
ring,PBRC (social-only fallback),0.0,0.0,0.5431301208944871,0.35
ring,baseline,0.0,0.0,0.9987620611916703,0.2
ring,PBRC (social-only fallback),0.0,0.0,0.5412021803069131,0.4
ring,baseline,0.0,0.0,0.9994638506249094,0.15
ring,PBRC (social-only fallback),0.0,0.0,0.539791371410283,0.45
ring,baseline,0.0,0.0,0.9890515505642197,0.4
ring,PBRC (social-only fallback),0.0,0.0,0.536394534208825,0.5
ring,baseline,0.0,0.0,0.9734147113357918,0.45
ring,PBRC (social-only fallback),0.0,0.0,0.5463246853465878,0.45
ring,baseline,0.0,0.0,0.9811246518709421,0.6
ring,PBRC (social-only fallback),0.0,0.0,0.5396830522533227,0.45
ring,baseline,0.0,0.0,0.9929658506010168,0.25
ring,PBRC (social-only fallback),0.0,0.0,0.542680835392202,0.45
ring,baseline,0.0,0.0,0.9959767996833394,0.75
ring,PBRC (social-only fallback),0.0,0.0,0.5376960634422113,0.45
ring,baseline,0.0,0.0,0.9822286342875337,0.65
ring,PBRC (social-only fallback),0.0,0.0,0.5427718004175687,0.5
ring,baseline,0.0,0.0,0.9995664407221907,0.85
ring,PBRC (social-only fallback),0.0,0.0,0.5413501527454654,0.55
ring,baseline,0.0,0.0,0.9939947025932728,0.65
ring,PBRC (social-only fallback),0.0,0.0,0.5427775330791462,0.55
ring,baseline,0.0,0.0,0.9989092167635499,0.6
ring,PBRC (social-only fallback),0.0,0.0,0.5309230737516477,0.45
ring,baseline,0.0,0.0,0.9795567412309761,0.5
ring,PBRC (social-only fallback),0.0,0.0,0.5516552819698964,0.55
ring,baseline,0.0,0.0,0.9980063767895707,0.55
ring,PBRC (social-only fallback),0.0,0.0,0.5366935193233668,0.5
ring,baseline,0.0,0.0,0.9983065469987382,0.45
ring,PBRC (social-only fallback),0.0,0.0,0.5409600478451824,0.4
ring,baseline,0.0,0.0,0.9874448221620609,0.25
ring,PBRC (social-only fallback),0.0,0.0,0.5432046942190454,0.35
ring,baseline,0.0,0.0,0.9974093830997008,0.55
ring,PBRC (social-only fallback),0.0,0.0,0.5404343174299622,0.55
ring,baseline,0.0,0.0,0.9775529415608201,0.45
ring,PBRC (social-only fallback),0.0,0.0,0.539073592497624,0.35
ring,baseline,0.0,0.0,0.9988225474705844,0.4
ring,PBRC (social-only fallback),0.0,0.0,0.5378265266807649,0.45
ring,baseline,0.0,0.0,0.9745694871726387,0.75
ring,PBRC (social-only fallback),0.0,0.0,0.5367363358978554,0.6
ring,baseline,0.0,0.0,0.9995789296913781,0.9
ring,PBRC (social-only fallback),0.0,0.0,0.5373106370793346,0.5
ring,baseline,0.0,1.0,0.999999857513189,0.0
ring,PBRC (social-only fallback),0.0,0.0,0.5485933586945761,0.35
ring,baseline,0.0,0.0,0.9996804321312126,0.2
ring,PBRC (social-only fallback),0.0,0.0,0.5330825828375163,0.35
ring,baseline,0.0,0.0,0.9875392569223467,0.6
ring,PBRC (social-only fallback),0.0,0.0,0.5385659700715257,0.5
ring,baseline,0.0,0.0,0.9986876139976012,0.4
ring,PBRC (social-only fallback),0.0,0.0,0.5350811995108312,0.45
ring,baseline,0.0,0.0,0.999231321359573,0.6
ring,PBRC (social-only fallback),0.0,0.0,0.5520583210167828,0.55
ring,baseline,0.0,0.0,0.94891967241202,0.45
ring,PBRC (social-only fallback),0.0,0.0,0.539344765310916,0.5
ER(p=0.3),baseline,0.0,0.0,0.9628202274051398,0.25
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.552520627828888,0.5
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5401983680179862,0.4
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5385041281847941,0.45
ER(p=0.3),baseline,0.0,0.0,0.9844009554393596,0.85
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.546727135089067,0.45
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5412328645777345,0.4
ER(p=0.3),baseline,0.0,0.0,0.9153690275321059,0.8
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5330882262339681,0.45
ER(p=0.3),baseline,0.0,0.0,0.9588560890988514,0.95
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5561283367678229,0.55
ER(p=0.3),baseline,1.0,0.0,0.9985686167087572,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5431543529624625,0.5
ER(p=0.3),baseline,0.0,0.0,0.9916071351626539,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5522850124795611,0.5
ER(p=0.3),baseline,0.0,0.0,0.9767920257436111,0.85
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5458572465053381,0.35
ER(p=0.3),baseline,0.0,0.0,0.9673498424898443,0.8
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5414169340830204,0.45
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.535427622064035,0.45
ER(p=0.3),baseline,0.0,0.0,0.9918546008105116,0.95
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5419301689743244,0.55
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5389447046261119,0.7
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.551328085326593,0.6
ER(p=0.3),baseline,0.0,0.0,0.983760454864376,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5386069787469904,0.5
ER(p=0.3),baseline,0.0,0.0,0.9750621987923876,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.528174066003087,0.35
ER(p=0.3),baseline,0.0,0.0,0.9469024346871195,0.15
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5430096499867507,0.5
ER(p=0.3),baseline,0.0,0.0,0.9940352550291006,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5377203166694338,0.45
ER(p=0.3),baseline,0.0,0.0,0.9636135004577753,0.15
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5471897719379382,0.35
ER(p=0.3),baseline,1.0,0.0,0.9999999999986857,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5399878579043186,0.6
ER(p=0.3),baseline,0.0,0.0,0.9723171708152787,0.85
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5413662283901727,0.55
ER(p=0.3),baseline,0.0,0.0,0.9848909575166062,0.85
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5345929391904564,0.3
ER(p=0.3),baseline,0.0,0.0,0.9616163940237403,0.75
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5559864882571227,0.45
ER(p=0.3),baseline,0.0,0.0,0.9930894550230303,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5418637770781958,0.55
ER(p=0.3),baseline,0.0,0.0,0.9889241477976316,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5512741386972094,0.4
ER(p=0.3),baseline,0.0,0.0,0.8724939791616991,0.55
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5483573260780602,0.5
ER(p=0.3),baseline,0.0,1.0,0.999250146574503,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5472817024507792,0.45
ER(p=0.3),baseline,0.0,0.0,0.9932583649268812,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5421288805206527,0.5
ER(p=0.3),baseline,0.0,0.0,0.9243179271653243,0.25
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5362709784978945,0.45
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5476468490013755,0.4
ER(p=0.3),baseline,1.0,0.0,0.9999999921941537,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5477217265864966,0.55
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5430314981164319,0.65
ER(p=0.3),baseline,0.0,1.0,0.9999995985379936,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5390564539462991,0.5
ER(p=0.3),baseline,0.0,0.0,0.9774980108253916,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5415373366927242,0.4
ER(p=0.3),baseline,0.0,1.0,0.99999847633945,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5396225195935006,0.45
ER(p=0.3),baseline,1.0,0.0,0.9999999999988451,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5372785223742984,0.55
ER(p=0.3),baseline,0.0,0.0,0.9950560022439285,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5393061263914303,0.55
ER(p=0.3),baseline,0.0,0.0,0.9759253583902641,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5474962589205618,0.55
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5558676543289109,0.35
ER(p=0.3),baseline,1.0,0.0,0.9999999975084679,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5388823647152053,0.55
ER(p=0.3),baseline,0.0,0.0,0.9638757016750414,0.15
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5351648260892853,0.3
ER(p=0.3),baseline,0.0,0.0,0.9769336944754912,0.95
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5358947466036331,0.55
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5433414325641288,0.4
ER(p=0.3),baseline,0.0,0.0,0.9767202649489688,0.8
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5421436692466475,0.5
ER(p=0.3),baseline,0.0,0.0,0.9660858028743166,0.8
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5395840413299812,0.6
ER(p=0.3),baseline,0.0,0.0,0.9901810298465985,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5474769319996533,0.45
ER(p=0.3),baseline,0.0,0.0,0.9699075575543021,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.551539523590814,0.55
ER(p=0.3),baseline,1.0,0.0,0.9999999999982169,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5316011275492456,0.5
ER(p=0.3),baseline,0.0,0.0,0.9830142751930216,0.95
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5406602278026764,0.6
ER(p=0.3),baseline,0.0,0.0,0.9676769976349405,0.55
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5556571434727081,0.5
ER(p=0.3),baseline,0.0,0.0,0.860159669690117,0.45
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5443861384059805,0.55
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5489115511268976,0.45
ER(p=0.3),baseline,0.0,0.0,0.9561275850990356,0.15
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5368220822262464,0.55
ER(p=0.3),baseline,1.0,0.0,0.9999992352939362,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5419918375180438,0.55
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5381291440980462,0.5
ER(p=0.3),baseline,0.0,0.0,0.9783060507520908,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5414631634425963,0.35
ER(p=0.3),baseline,0.0,0.0,0.9829676424436581,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5528092104898674,0.4
ER(p=0.3),baseline,0.0,1.0,0.999969956261423,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5457104781025977,0.55
ER(p=0.3),baseline,0.0,0.0,0.933797747736078,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5430976552018295,0.5
ER(p=0.3),baseline,0.0,0.0,0.9409268799974569,0.45
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5389814289157862,0.55
ER(p=0.3),baseline,0.0,0.0,0.9672008477983619,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.548407793663239,0.6
ER(p=0.3),baseline,0.0,0.0,0.9677939364364875,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5504556000325657,0.6
ER(p=0.3),baseline,0.0,0.0,0.9727712558277316,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5487858039544383,0.55
ER(p=0.3),baseline,0.0,0.0,0.962320519326307,0.75
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5394274393318959,0.6
ER(p=0.3),baseline,0.0,0.0,0.9730808875541814,0.85
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5363085760506112,0.6
ER(p=0.3),baseline,0.0,0.0,0.9892917037516519,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5544897228478118,0.55
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.547279229436679,0.35
ER(p=0.3),baseline,0.0,0.0,0.8656289467268443,0.25
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5491728006023459,0.45
ER(p=0.3),baseline,0.0,1.0,0.9992547152689413,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5569903555846787,0.4
ER(p=0.3),baseline,1.0,0.0,0.9999999999989445,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5340124598316047,0.5
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5342671055188344,0.65
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5370590544068446,0.55
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5428179405591187,0.35
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5376272736167058,0.65
ER(p=0.3),baseline,0.0,0.0,0.9837228925167286,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.532274290435591,0.45
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5498337573586158,0.4
ER(p=0.3),baseline,0.0,0.0,0.9508098226087032,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5449228841705023,0.55
ER(p=0.3),baseline,0.0,0.0,0.9718499686073867,0.8
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5500760928456205,0.45
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5498688315845219,0.7
ER(p=0.3),baseline,1.0,0.0,0.999999999764483,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5349162841190278,0.45
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5449060015761491,0.3
ER(p=0.3),baseline,1.0,0.0,0.9999999995950655,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5371463367303762,0.45
ER(p=0.3),baseline,0.0,0.0,0.8952454277186053,0.3
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5316389595405263,0.55
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5410163518303142,0.25
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5477224524401466,0.35
ER(p=0.3),baseline,0.0,0.0,0.8984040581708441,0.85
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5447988727838313,0.6
ER(p=0.3),baseline,0.0,0.0,0.9451837912935084,0.75
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5365801061368319,0.5
ER(p=0.3),baseline,0.0,0.0,0.9572636170812728,0.2
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5404479956051956,0.55
ER(p=0.3),baseline,0.0,0.0,0.9584449213653057,0.7
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5418622669651244,0.35
ER(p=0.3),baseline,0.0,0.0,0.9568558901735974,0.2
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5395502182606469,0.45
ER(p=0.3),baseline,0.0,0.0,0.9438718610040615,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5411862230164236,0.4
ER(p=0.3),baseline,0.0,0.0,0.9920288538856085,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5430138656011084,0.6
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5381231969773793,0.75
ER(p=0.3),baseline,0.0,1.0,0.9999999616587194,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5425991080003106,0.55
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.535350212138636,0.8
ER(p=0.3),baseline,0.0,0.0,0.9786870854467595,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5424275431184864,0.6
ER(p=0.3),baseline,0.0,0.0,0.8458771677134465,0.45
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5434695674345947,0.55
ER(p=0.3),baseline,0.0,1.0,0.9996146824676213,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5475337594748788,0.4
ER(p=0.3),baseline,0.0,0.0,0.9447485190270057,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5544238022367799,0.5
ER(p=0.3),baseline,0.0,1.0,0.9996292765817744,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5408716915125126,0.4
ER(p=0.3),baseline,0.0,1.0,0.9999993881015845,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5440527784428266,0.55
ER(p=0.3),baseline,1.0,0.0,0.9996235910934441,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5375118200212091,0.55
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.550038654041801,0.4
ER(p=0.3),baseline,0.0,0.0,0.9900708116200108,0.95
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5534268143983088,0.55
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5476461082761384,0.35
ER(p=0.3),baseline,0.0,0.0,0.9803892728052425,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5335556792106326,0.3
ER(p=0.3),baseline,0.0,0.0,0.9939975117062945,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5369823791860878,0.35
ER(p=0.3),baseline,0.0,0.0,0.9601693768357844,0.25
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5479496114036957,0.4
ER(p=0.3),baseline,0.0,1.0,0.9999999999764737,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5411869293650288,0.5
ER(p=0.3),baseline,0.0,1.0,0.9999999741918693,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5354222843734464,0.45
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5392007740539364,0.6
ER(p=0.3),baseline,0.0,1.0,0.9987632197656456,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5467983742420218,0.3
ER(p=0.3),baseline,1.0,0.0,0.9999794737509381,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5586838982322617,0.65
ER(p=0.3),baseline,0.0,0.0,0.9265420484084007,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5457915414769132,0.5
ER(p=0.3),baseline,0.0,1.0,0.9999999999987876,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.547911933562543,0.35
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5393646932691158,0.35
ER(p=0.3),baseline,0.0,0.0,0.9791521461195938,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5446601485055393,0.7
ER(p=0.3),baseline,0.0,0.0,0.9175540184954452,0.3
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5466637946810182,0.45
ER(p=0.3),baseline,0.0,0.0,0.9866250399489458,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5503056684581408,0.45
ER(p=0.3),baseline,1.0,0.0,0.9999487239167717,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5419972556832982,0.65
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5422526119848661,0.35
ER(p=0.3),baseline,0.0,0.0,0.9925650937359197,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5359048447529499,0.6
ER(p=0.3),baseline,0.0,0.0,0.9225292635244507,0.6
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5399817848838245,0.45
ER(p=0.3),baseline,0.0,0.0,0.9331380307149306,0.5
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5558378930034109,0.45
ER(p=0.3),baseline,1.0,0.0,0.9997687254731161,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5385405465645431,0.45
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5442238502942343,0.2
ER(p=0.3),baseline,0.0,1.0,0.999999999997678,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5477373655685379,0.35
ER(p=0.3),baseline,1.0,0.0,0.9969489637581995,1.0
